"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-04-02",16.997,17.596,16.894,17.313,251285,0
"2009-04-03",17.351,17.576,17.177,17.539,138304,0
"2009-04-06",17.409,17.455,16.662,16.825,316720,0
"2009-04-07",16.672,16.672,15.968,16.119,364539,0
"2009-04-08",16.284,16.739,16.119,16.548,112190,0
"2009-04-09",16.739,17.493,16.529,17.37,259832,0
"2009-04-13",17.157,17.548,16.615,17.409,307606,0
"2009-04-14",17.235,17.626,17.186,17.426,235162,0
"2009-04-15",17.273,17.539,17.044,17.483,211373,0
"2009-04-16",17.566,18.1,17.416,18.035,219099,0
"2009-04-17",18.08,19.16,18.007,19.084,415712,0
"2009-04-20",18.799,19.169,18.246,18.886,280126,0
"2009-04-21",18.913,19.732,18.905,19.713,274123,0
"2009-04-22",19.41,20.809,19.219,20.686,430445,0
"2009-04-23",20.639,20.639,19.341,19.647,344273,0
"2009-04-24",20.905,22.355,19.867,20.017,1289047,0
"2009-04-27",19.988,20.513,19.703,20.239,549616,0
"2009-04-28",20.134,20.562,19.962,20.152,316001,0
"2009-04-29",20.143,20.78,20.027,20.344,275466,0
"2009-04-30",20.427,20.943,20.045,20.306,315804,0
"2009-05-01",20.361,20.61,20.085,20.361,154734,0
"2009-05-04",20.465,21.058,20.315,21.048,208167,0
"2009-05-05",21.135,21.392,20.857,21.267,234340,0
"2009-05-06",21.247,21.247,19.998,20.399,219181,0
"2009-05-07",20.543,20.553,18.838,19.257,354676,0
"2009-05-08",19.436,19.551,18.549,19.141,362228,0
"2009-05-11",18.857,19.16,18.761,18.905,212620,0
"2009-05-12",19.055,19.257,17.997,18.044,380656,0
"2009-05-13",17.979,17.997,17.254,17.389,533246,0
"2009-05-14",17.691,19.005,17.691,18.646,485134,0
"2009-05-15",18.636,19.295,18.475,19.084,286266,0
"2009-05-18",19.257,19.541,19.084,19.513,238995,0
"2009-05-19",19.266,19.799,19.064,19.561,148283,0
"2009-05-20",19.647,20.571,19.647,19.713,177142,0
"2009-05-21",19.551,19.905,19.015,19.351,170373,0
"2009-05-22",19.41,20.297,19.41,19.723,146352,0
"2009-05-26",19.503,20.619,19.503,20.543,176813,0
"2009-05-27",20.427,21.144,20.258,20.659,228072,0
"2009-05-28",20.734,20.953,20.065,20.629,132982,0
"2009-05-29",20.61,21.058,20.325,21.028,226690,0
"2009-06-01",21.325,22.115,20.924,21.83,229628,0
"2009-06-02",21.344,22.001,21.285,21.572,289366,0
"2009-06-03",21.572,21.82,20.817,21.285,241510,0
"2009-06-04",21.334,21.896,21.285,21.869,165348,0
"2009-06-05",21.943,22.183,21.409,22.164,248136,0
"2009-06-08",21.943,22.193,21.552,21.782,180054,0
"2009-06-09",21.82,22.792,21.782,22.458,117879,0
"2009-06-10",22.563,22.563,21.688,22.496,196190,0
"2009-06-11",22.622,23.946,22.183,23.421,229961,0
"2009-06-12",23.469,23.564,22.822,23.222,197615,0
"2009-06-15",22.745,23.087,22.212,22.715,128563,0
"2009-06-16",21.01,22.287,20.99,21.801,280802,0
"2009-06-17",21.879,22.642,21.772,22.554,148667,0
"2009-06-18",22.43,23.271,22.43,22.936,220455,0
"2009-06-19",23.298,23.85,22.651,23.622,358441,0
"2009-06-22",23.449,23.756,22.877,22.877,395955,0
"2009-06-23",22.965,23.03,22.372,22.391,386551,0
"2009-06-24",22.688,23.222,22.391,22.735,389189,0
"2009-06-25",22.642,23.804,22.44,23.411,361914,0
"2009-06-26",23.574,23.574,22.927,23.145,682899,0
"2009-06-29",23.127,23.832,22.651,23.135,510755,0
"2009-06-30",23.222,23.554,22.525,22.678,290885,0
