"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-03-03",2.6116,2.7042,2.3591,2.4769,4704980,0
"2009-03-04",2.6707,2.7549,2.4684,2.4852,4948948,0
"2009-03-05",2.4936,2.4936,2.1989,2.2493,5158361,0
"2009-03-06",2.3505,2.5696,2.3166,2.5526,6574600,0
"2009-03-09",2.4684,2.6452,2.4096,2.418,2970117,0
"2009-03-10",2.5609,2.6958,2.5526,2.6624,2571195,0
"2009-03-11",2.8558,3.1173,2.7884,3.0076,9304862,0
"2009-03-12",2.9992,3.3445,2.8897,3.2941,5724057,0
"2009-03-13",3.3869,3.5637,3.1761,3.3109,6090425,0
"2009-03-16",3.4541,3.6563,3.2854,3.5215,7524300,0
"2009-03-17",3.4373,3.5637,3.3025,3.4624,3896351,0
"2009-03-18",3.4795,3.4961,3.2265,3.4373,7532422,0
"2009-03-19",3.7489,4.1113,3.7489,4.0606,8768325,0
"2009-03-20",4.1029,4.3133,3.8753,3.9512,11401916,0
"2009-03-23",4.2376,4.6083,4.2041,4.5493,9101189,0
"2009-03-24",4.4651,4.92,4.2376,4.6756,7531761,0
"2009-03-25",4.9453,5.2739,4.7768,4.9789,12093491,0
"2009-03-26",5.2148,5.3833,5.1559,5.2739,8335517,0
"2009-03-27",5.1897,5.4761,4.861,5.3243,9089712,0
"2009-03-30",4.8526,4.9114,4.4401,4.5832,9015850,0
"2009-03-31",4.8022,4.8948,4.6421,4.6756,6611819,0
"2009-04-01",4.5408,5.2487,4.3723,5.1897,7972712,0
"2009-04-02",5.7121,5.9141,5.5096,5.5603,10316188,0
"2009-04-03",5.5436,5.8805,5.3918,5.7962,7666087,0
"2009-04-06",5.7539,6.0152,5.6529,5.7878,8399012,0
"2009-04-07",5.6023,5.7205,5.3581,5.4003,6073549,0
"2009-04-08",5.4929,6.0152,5.4929,5.9647,10321417,0
"2009-04-09",6.4954,6.8408,6.3437,6.8239,11209172,0
"2009-04-13",7.1441,7.7002,7.0683,7.5737,14992623,0
"2009-04-14",7.8264,7.9866,7.2201,7.4053,13823950,0
"2009-04-15",7.422,7.6748,7.1105,7.5484,11075255,0
"2009-04-16",7.5991,7.6074,7.1779,7.4473,10940062,0
"2009-04-17",7.3547,7.5063,7.1612,7.3715,7561214,0
