"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-02-20",12.841,13.3,12.507,13.134,13391890,0
"2009-02-23",13.405,13.425,12.109,12.131,14338823,0
"2009-02-24",12.34,13.405,11.901,13.342,13945553,0
"2009-02-25",13.488,13.926,12.694,13.509,16083986,0
"2009-02-26",13.947,14.928,13.509,13.592,14092050,0
"2009-02-27",13.049,13.656,12.548,13.007,12424383,0
"2009-03-02",12.632,12.799,11.337,11.463,16829332,0
"2009-03-03",12.214,12.486,11.379,11.546,13597165,0
"2009-03-04",12.277,13.362,12.131,13.028,19560852,0
"2009-03-05",12.57,12.591,10.691,10.982,22356038,0
"2009-03-06",11.295,11.588,10.378,10.899,17059201,0
"2009-03-09",10.858,11.756,10.774,11.254,13692468,0
"2009-03-10",11.922,12.924,11.859,12.778,16403317,0
"2009-03-11",12.861,12.945,11.859,12.027,15270487,0
"2009-03-12",11.965,12.528,11.505,12.486,15241794,0
"2009-03-13",12.423,12.444,11.777,11.965,12498958,0
"2009-03-16",12.36,13.362,12.069,12.778,16682674,0
"2009-03-17",11.295,11.943,11.129,11.672,40187717,0
"2009-03-18",11.484,11.798,10.899,11.443,40347924,0
"2009-03-19",12.131,14.072,11.965,13.362,115961625,0
"2009-03-20",13.592,13.864,12.778,13.656,51044718,0
"2009-03-23",14.198,15.45,13.864,15.45,38200595,0
"2009-03-24",14.97,15.743,14.698,15.283,29245870,0
"2009-03-25",15.931,16.703,15.346,16.119,33891959,0
"2009-03-26",16.599,17.121,16.306,16.954,23019371,0
"2009-03-27",16.62,16.62,15.973,16.285,16460010,0
"2009-03-30",15.346,15.389,13.78,13.969,26632544,0
"2009-03-31",15.137,15.764,14.532,15.326,39916224,0
"2009-04-01",14.907,16.14,14.677,15.868,18057240,0
"2009-04-02",16.954,17.726,16.746,17.079,30320327,0
"2009-04-03",17.079,17.226,16.243,17.058,23573639,0
"2009-04-06",16.64,16.703,15.868,16.516,19242634,0
"2009-04-07",15.764,16.516,15.555,16.265,24911408,0
"2009-04-08",16.849,17.039,15.66,16.828,36070810,0
"2009-04-09",17.934,18.478,17.643,18.478,23526696,0
"2009-04-13",18.207,19.605,17.852,19.104,21767289,0
"2009-04-14",19.063,19.564,18.269,18.436,19367335,0
"2009-04-15",18.187,19.041,17.913,18.895,18370303,0
"2009-04-16",19.293,19.313,18.478,19.104,14477108,0
"2009-04-17",19.083,19.501,18.875,19.333,12507680,0
"2009-04-20",18.562,18.791,17.413,17.456,16652446,0
"2009-04-21",16.954,18.269,16.913,18.144,17529549,0
"2009-04-22",17.852,18.812,17.58,18.04,13077353,0
"2009-04-23",18.102,18.687,17.81,18.583,14555239,0
"2009-04-24",18.854,19.376,18.624,19.083,13461479,0
"2009-04-27",18.29,18.854,18.166,18.353,10546353,0
"2009-04-28",17.956,18.207,17.685,17.789,10214182,0
"2009-04-29",18.187,18.624,17.956,18.374,10951979,0
"2009-04-30",18.959,19.46,18.708,18.938,13132253,0
"2009-05-01",18.98,20.733,18.938,20.232,17144275,0
"2009-05-04",20.901,21.881,20.777,21.632,23200493,0
"2009-05-05",21.673,21.694,20.901,21.148,14143452,0
"2009-05-06",21.816,22.259,21.508,21.923,13983266,0
"2009-05-07",22.841,22.928,19.836,20.566,27142857,0
"2009-05-08",21.252,21.508,20.608,20.901,19587197,0
"2009-05-11",20.357,20.481,19.439,20.024,13883581,0
"2009-05-12",20.379,20.652,19.251,19.752,11909266,0
"2009-05-13",19.104,19.188,17.789,18.019,18366035,0
"2009-05-14",17.913,18.498,17.392,18.249,13911385,0
"2009-05-15",18.708,19.814,18.541,18.854,22082095,0
"2009-05-18",19.355,19.814,19.293,19.814,12137967,0
"2009-05-19",19.961,20.733,19.836,20.211,14066294,0
"2009-05-20",20.652,21.361,19.668,19.814,17180782,0
"2009-05-21",19.251,19.397,18.583,19.001,19917889,0
"2009-05-22",19.188,19.272,18.436,18.498,13085913,0
"2009-05-26",18.416,19.417,18.166,19.355,14128206,0
"2009-05-27",19.522,19.774,18.833,18.895,15053253,0
"2009-05-28",19.333,19.397,18.604,18.98,17556067,0
"2009-05-29",19.293,19.417,18.917,19.251,14198478,0
"2009-06-01",19.836,20.836,19.439,20.525,21317586,0
"2009-06-02",20.63,22.134,20.379,21.966,27160479,0
"2009-06-03",21.508,21.837,20.399,21.022,28808669,0
"2009-06-04",21.466,22.694,21.086,22.319,19583633,0
"2009-06-05",23.299,23.655,22.359,22.841,26939357,0
"2009-06-08",22.465,22.652,21.946,22.485,15965447,0
"2009-06-09",22.777,23.446,22.609,23.279,17053896,0
"2009-06-10",23.929,24.115,23.279,23.993,22726648,0
"2009-06-11",24.05,25.846,24.05,25.517,29627005,0
"2009-06-12",25.288,25.349,24.635,25.033,17132614,0
"2009-06-15",24.368,24.428,23.221,23.406,17466268,0
"2009-06-16",23.929,24.267,22.485,22.757,21634275,0
"2009-06-17",22.546,22.652,21.403,21.901,19987606,0
"2009-06-18",22.199,23.095,21.65,22.503,19164300,0
"2009-06-19",23.259,23.488,22.841,22.97,16196692,0
"2009-06-22",22.443,22.485,20.92,20.92,21359051,0
"2009-06-23",21.19,21.549,20.253,20.881,22353582,0
"2009-06-24",21.549,22.219,21.003,21.316,18782601,0
"2009-06-25",21.274,22.381,21.125,22.381,17295608,0
"2009-06-26",22.381,22.672,22.008,22.465,12628200,0
"2009-06-29",21.966,22.092,21.403,21.795,14714454,0
"2009-06-30",21.901,22.157,21.086,21.572,17172260,0
"2009-07-01",21.881,22.179,21.508,21.612,13181873,0
"2009-07-02",21.086,21.17,20.566,20.587,14112027,0
"2009-07-06",20.19,20.232,18.854,19.333,21053373,0
"2009-07-07",19.46,20.504,19.083,19.647,29238685,0
"2009-07-08",19.856,20.399,18.708,19.752,34837709,0
"2009-07-09",20.859,21.044,19.125,19.272,44552255,0
"2009-07-10",18.917,19.605,18.875,19.501,15616820,0
"2009-07-13",19.544,20.274,19.376,20.168,13720132,0
"2009-07-14",20.419,20.608,19.918,20.024,13226671,0
"2009-07-15",20.504,21.19,20.274,21.17,16833413,0
"2009-07-16",21.003,21.881,20.881,21.795,15561323,0
"2009-07-17",21.752,21.923,21.125,21.338,14133965,0
"2009-07-20",21.632,22.301,21.632,22.134,12374798,0
"2009-07-21",22.403,22.546,20.692,21.17,22374519,0
"2009-07-22",20.881,21.612,20.796,21.297,11513295,0
"2009-07-23",21.508,22.777,21.403,22.546,19112226,0
"2009-07-24",22.319,23.117,22.092,23.01,13343714,0
"2009-07-27",23.424,23.884,23.01,23.59,15000134,0
"2009-07-28",23.322,23.799,22.928,23.51,15461096,0
"2009-07-29",23.095,23.259,22.652,22.99,13695730,0
"2009-07-30",23.53,24.224,23.424,23.929,14767351,0
"2009-07-31",23.929,24.8,23.864,24.553,12781708,0
"2009-08-03",25.413,26.516,25.413,26.309,24887401,0
"2009-08-04",26.309,27.14,25.787,26.808,20606509,0
"2009-08-05",27.098,27.978,26.516,27.732,21188541,0
"2009-08-06",28.189,28.601,26.371,26.727,27872205,0
"2009-08-07",27.496,27.751,26.767,27.14,23510466,0
"2009-08-10",26.893,27.269,26.248,26.494,14315864,0
"2009-08-11",26.329,26.75,25.927,26.535,15101625,0
"2009-08-12",26.142,27.409,25.991,27.063,16745313,0
"2009-08-13",27.794,28.707,27.391,28.623,17911574,0
"2009-08-14",28.812,28.981,27.371,27.709,16847574,0
"2009-08-17",26.165,26.207,25.329,25.909,14934715,0
"2009-08-18",26.371,27.063,26.309,26.981,14796126,0
"2009-08-19",25.576,26.229,25.475,26.055,20391915,0
"2009-08-20",26.142,26.62,25.744,25.949,20291757,0
"2009-08-21",26.394,26.578,26.077,26.229,16192007,0
"2009-08-24",26.64,26.79,25.807,25.927,14721291,0
