"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-03-13",2.6,2.7,2.6,2.67,27864,0
"2009-03-16",2.61,3.02,2.6,2.63,201072,0
"2009-03-17",2.62,2.94,2.58,2.93,132112,0
"2009-03-18",2.92,3.24,2.85,3.24,122449,0
"2009-03-19",3.2,3.24,3.08,3.18,53657,0
"2009-03-20",3.2,3.45,3,3.06,166510,0
"2009-03-23",3.15,3.37,3.04,3.3,122857,0
"2009-03-24",3.2,3.38,3.12,3.12,74009,0
"2009-03-25",3.16,3.21,3.02,3.21,70198,0
"2009-03-26",3.24,3.37,3.14,3.26,115956,0
"2009-03-27",3.17,3.26,3.09,3.2,105500,0
"2009-03-30",3.08,3.21,2.94,3.15,92582,0
"2009-03-31",3.21,3.46,3.05,3.35,148696,0
"2009-04-01",3.28,3.49,3.21,3.46,133955,0
"2009-04-02",3.48,3.7,3.4,3.7,148752,0
"2009-04-03",3.71,3.92,3.71,3.87,204199,0
"2009-04-06",3.82,3.83,3.65,3.69,84758,0
"2009-04-07",3.65,3.7,3.5,3.5,90808,0
"2009-04-08",3.52,3.67,3.46,3.54,73556,0
"2009-04-09",3.6,3.8,3.51,3.69,186896,0
"2009-04-13",3.62,3.73,3.4,3.72,79229,0
"2009-04-14",3.63,3.79,3.58,3.76,105780,0
"2009-04-15",3.72,3.87,3.7,3.87,71753,0
"2009-04-16",3.81,3.9,3.72,3.89,80406,0
"2009-04-17",3.74,3.94,3.68,3.82,128564,0
"2009-04-20",3.5,3.91,3.5,3.65,137413,0
"2009-04-21",3.65,3.77,3.65,3.68,148544,0
"2009-04-22",3.6,3.8,3.6,3.76,115743,0
"2009-04-23",3.75,3.76,3.5,3.56,85788,0
"2009-04-24",3.55,3.93,3.5,3.91,141490,0
"2009-04-27",4.53,4.98,4.53,4.75,716729,0
"2009-04-28",4.71,4.95,4.35,4.66,347234,0
"2009-04-29",4.69,4.77,4.57,4.74,164702,0
"2009-04-30",4.78,4.96,4.7,4.9,251273,0
"2009-05-01",4.87,5.12,4.87,4.88,326765,0
"2009-05-04",4.88,5.15,4.88,5.1,310326,0
"2009-05-05",5,5.04,4.62,4.73,244335,0
"2009-05-06",4.6,4.8,4.5,4.52,254704,0
"2009-05-07",4.53,5.1,4.53,4.79,823748,0
"2009-05-08",4.88,4.94,4.5,4.8,206439,0
"2009-05-11",4.69,4.72,4.6,4.71,128481,0
"2009-05-12",4.76,4.88,4.7,4.88,216684,0
"2009-05-13",4.78,4.78,4.46,4.52,229613,0
"2009-05-14",4.56,4.61,4.35,4.45,250853,0
"2009-05-15",4.49,4.53,4.26,4.48,167193,0
"2009-05-18",4.46,4.74,4.36,4.61,124736,0
"2009-05-19",4.53,4.64,4.45,4.51,84691,0
"2009-05-20",4.55,4.79,4.49,4.51,245644,0
"2009-05-21",4.46,4.54,4.37,4.43,98822,0
"2009-05-22",4.45,4.54,4.44,4.5,111397,0
"2009-05-26",4.44,4.82,4.44,4.8,393541,0
"2009-05-27",4.75,5,4.74,4.85,321240,0
"2009-05-28",5.01,5.01,4.63,4.82,156180,0
"2009-05-29",4.78,4.97,4.72,4.92,174323,0
"2009-06-01",4.92,5.07,4.88,5.03,380625,0
"2009-06-02",4.93,5.63,4.93,5.59,574314,0
"2009-06-03",5.62,5.7,5.3,5.52,310409,0
"2009-06-04",5.57,5.57,5.06,5.46,207433,0
"2009-06-05",5.46,5.62,5.4,5.56,205073,0
"2009-06-08",5.47,5.49,5.21,5.28,89992,0
"2009-06-09",5.3,5.32,4.83,5.07,186630,0
"2009-06-10",5.1,5.13,4.86,4.99,250155,0
"2009-06-11",5.5,5.78,5.3,5.55,669478,0
"2009-06-12",5.5,5.66,5.41,5.64,167803,0
"2009-06-15",5.6,5.61,5.2,5.26,197040,0
