"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-07-02",207.7,207.7,203.4,204.24,5035200,0
"2009-07-06",203.25,205.32,200.83,204.8,4525200,0
"2009-07-07",204.12,204.6,197.99,198.32,6518600,0
"2009-07-08",200,203,199.03,201.24,6882400,0
"2009-07-09",203.06,207.22,202.9,205.2,6551200,0
"2009-07-10",204.79,208.68,204.35,207.2,5853200,0
"2009-07-13",208.08,212.26,207.59,212.15,8091400,0
"2009-07-14",211.86,213.36,210.44,212.34,5791600,0
"2009-07-15",214.83,219.34,214.24,219.08,7554000,0
"2009-07-16",218.34,222.88,217.05,221.3,13109000,0
"2009-07-17",216.5,217.74,213.35,215.12,13708200,0
"2009-07-20",214.94,216.42,213.12,215.08,6307000,0
"2009-07-21",215.47,215.95,212.86,213.95,5936400,0
"2009-07-22",214,215.1,211.75,213.84,5173400,0
"2009-07-23",214.34,220.6,212.75,218.67,6956400,0
"2009-07-24",217.9,225.24,217.5,223.36,7253800,0
"2009-07-27",223.02,223.38,218.8,222.4,5008800,0
"2009-07-28",220.5,221.4,218.05,219.92,5065000,0
"2009-07-29",218.62,218.9,215.94,218.12,3974000,0
"2009-07-30",221.3,225.74,221.3,222.82,6397200,0
"2009-07-31",224.99,226.35,221.22,221.52,5720800,0
"2009-08-03",224.37,226.95,223.82,226.1,5180600,0
"2009-08-04",224.68,227,224.22,226.86,4779600,0
"2009-08-05",228,228.46,223.94,225.57,4684000,0
"2009-08-06",227.15,227.44,224.26,225.18,4221800,0
"2009-08-07",227.84,229.71,227.5,228.55,5086200,0
"2009-08-10",227.57,229.2,226.9,228.3,3484000,0
"2009-08-11",226.84,228.62,226.19,226.97,3425000,0
"2009-08-12",227.7,230.88,227.46,229.29,4682800,0
"2009-08-13",231.08,232.36,229.46,231.14,3990400,0
"2009-08-14",231.39,231.59,228.44,230,3350200,0
"2009-08-17",225.75,226,221.56,222.44,5240400,0
"2009-08-18",222.55,223.85,221.16,222.64,4702200,0
"2009-08-19",220,222.5,219.28,221.98,4510000,0
"2009-08-20",226,231.09,225.62,230.2,7997800,0
"2009-08-21",232.77,233.04,231.32,232.62,7121000,0
"2009-08-24",233.68,235.04,232.21,234.36,4906800,0
"2009-08-25",234.56,237.18,234.36,235.68,4682000,0
"2009-08-26",236.38,236.5,233.35,234,3975600,0
"2009-08-27",234.29,234.29,230.36,233.03,3997800,0
"2009-08-28",234.63,236.18,231.69,232.38,3543200,0
"2009-08-31",229.9,230.93,229,230.84,3915800,0
"2009-09-01",229.84,233.41,227.21,227.88,5189800,0
"2009-09-02",227.91,229.16,226.3,226.5,3609600,0
"2009-09-03",227.91,229.12,227.5,228.76,3292400,0
"2009-09-04",228.78,231.3,227.89,230.65,2998400,0
"2009-09-08",232.14,233.5,227.92,229.31,5313400,0
"2009-09-09",229.53,233.14,229.4,231.98,4390800,0
"2009-09-10",233.32,235.47,231,235.47,5069200,0
"2009-09-11",235.2,236.65,233.82,236.07,3805800,0
"2009-09-14",235.26,238.4,235.02,237.56,3951400,0
"2009-09-15",237.54,239.46,236.36,238.77,4796200,0
"2009-09-16",239.9,244.68,239.24,244.14,5170600,0
"2009-09-17",245.28,248.68,243.58,245.86,8966200,0
"2009-09-18",248.38,248.49,245.62,245.73,6567000,0
"2009-09-21",243.87,249.45,243.11,248.5,4232800,0
"2009-09-22",250.46,251,248.9,249.53,6082400,0
"2009-09-23",250.39,253.5,248.86,249.23,5408400,0
"2009-09-24",250.24,250.7,246.5,248.38,5055200,0
"2009-09-25",247.14,249.96,246,246.24,4099200,0
"2009-09-28",247.42,250.75,246.65,249.26,3678600,0
"2009-09-29",249.76,249.88,246.5,249.26,4198400,0
"2009-09-30",250,250.07,243.62,247.92,6283400,0
"2009-10-01",246.5,248.24,243.5,243.6,5626400,0
"2009-10-02",241.87,245.87,241.3,242.29,5201600,0
"2009-10-05",243.82,246.22,241.67,244.26,4289200,0
"2009-10-06",245.85,249.68,245.85,249.37,5464600,0
"2009-10-07",249.5,259.5,248.9,258.77,9748400,0
"2009-10-08",259.79,261.62,256.67,257.09,8607600,0
"2009-10-09",258.32,260.76,257.25,258.12,5476200,0
"2009-10-12",261.71,262.88,259.66,262.02,6644400,0
"2009-10-13",262.2,263.73,260.69,263.06,6074800,0
"2009-10-14",266.23,267.79,265,267.66,6516800,0
"2009-10-15",266.88,268.45,263.64,264.96,12200800,0
"2009-10-16",273.67,277.38,272.26,274.92,17683800,0
"2009-10-19",276.35,276.8,274.36,276.04,6435800,0
"2009-10-20",275.82,276.48,270.35,275.86,8087400,0
"2009-10-21",274.96,279.68,274.5,275.55,7341200,0
"2009-10-22",275,277.5,274,277.04,4673000,0
"2009-10-23",277.62,278.94,275.6,276.85,4785400,0
"2009-10-26",277.88,280.82,275.44,277.1,5940800,0
"2009-10-27",275.48,277.28,272.08,274.14,6433000,0
"2009-10-28",273.94,275,269.12,270.15,5135600,0
"2009-10-29",271.5,275.92,270.5,275.52,5045200,0
"2009-10-30",275,275.08,267.12,268.06,6937000,0
"2009-11-02",268.54,269.73,264.12,267,6404200,0
"2009-11-03",265,268.75,264.15,268.64,4760400,0
"2009-11-04",270.4,272.75,268.21,270.17,4665400,0
"2009-11-05",271.74,274.88,271.33,274.32,3695400,0
"2009-11-06",273.86,275.89,272.75,275.55,3653400,0
"2009-11-09",277.73,281.29,277.12,281.26,5299800,0
"2009-11-10",281.36,284.39,281,283.38,4461600,0
"2009-11-11",285.24,286.75,282.93,285.28,4639400,0
"2009-11-12",284.78,286.45,282.75,283.92,3772600,0
"2009-11-13",284.64,286.26,283.3,286.02,3333600,0
"2009-11-16",287.5,288.5,286.39,288.14,4398400,0
"2009-11-17",287.44,288.75,286.86,288.74,3833400,0
"2009-11-18",288.32,289.39,286.04,288.32,3099200,0
"2009-11-19",286.88,287,285,286.5,4336000,0
"2009-11-20",284.75,285.8,284.7,284.98,4012400,0
"2009-11-23",288.24,293.3,287.93,291.18,5095000,0
"2009-11-24",291.26,292.14,288.27,291.54,3210400,0
"2009-11-25",293.2,293.53,291.35,292.87,2922400,0
"2009-11-27",286,291.23,285.48,289.88,2769200,0
"2009-11-30",290.32,291.83,288.56,291.5,3450200,0
"2009-12-01",294.06,295.61,291.5,294.94,4640600,0
"2009-12-02",295.5,296.5,293.11,293.76,3326400,0
"2009-12-03",294.52,295.73,292.5,292.87,2857400,0
"2009-12-04",296.51,297.42,289.59,292.5,5027200,0
"2009-12-07",292.1,294.35,290.5,293.12,3272400,0
"2009-12-08",291.75,295.33,291,293.52,3048000,0
"2009-12-09",293.75,294.67,291.79,294.51,3562000,0
"2009-12-10",295.22,297.36,295.2,295.75,3336600,0
"2009-12-11",297.34,297.38,293.86,295.26,3440000,0
"2009-12-14",297.68,298.65,296.3,297.86,3826800,0
"2009-12-15",296.65,298.19,295.5,296.57,4560800,0
